Symbol,Year,Revenue,NetIncome,Equity,Shares
JSLL,2023,2038963000.0,337444000.0,1257996000.0,124300730.0
JSLL,2022,1465544000.0,112324000.0,365152000.0,124300730.0
JSWCEMENT,2025,56950310000.0,-1140940000.0,23525540000.0,1338574738.0
JSWCEMENT,2024,58393560000.0,898070000.0,24646810000.0,1338574738.0
JSWCEMENT,2023,56803900000.0,1367800000.0,22921000000.0,1338574738.0
JSWENERGY,2025,114837900000.0,19508900000.0,273614300000.0,1756126626.0
JSWENERGY,2024,112651100000.0,17227100000.0,208317400000.0,1756126626.0
JSWENERGY,2023,99104700000.0,14777600000.0,186288100000.0,1756126626.0
JSWENERGY,2022,80023100000.0,17286200000.0,174149000000.0,1756126626.0
JSWHL,2025,2480899000.0,1958265000.0,313104493000.0,11098588.0
JSWHL,2024,1695608000.0,1555589000.0,254347837000.0,11098588.0
JSWHL,2023,4067648000.0,3314951000.0,194098997000.0,11098588.0
JSWHL,2022,1861421000.0,1516161000.0,199543418000.0,11098588.0
JSWINFRA,2025,44713200000.0,15030800000.0,96969000000.0,2084309264.0
JSWINFRA,2024,37629000000.0,11559100000.0,80263600000.0,2084309264.0
JSWINFRA,2023,31552300000.0,7398400000.0,39946200000.0,2084309264.0
JSWINFRA,2022,22473010000.0,3279460000.0,32721180000.0,2084309264.0
JSWSTEEL,2025,1665750000000.0,35040000000.0,794960000000.0,2440633358.0
JSWSTEEL,2024,1725880000000.0,88120000000.0,776690000000.0,2440633358.0
JSWSTEEL,2023,1636460000000.0,41440000000.0,656950000000.0,2440633358.0
JSWSTEEL,2022,1438290000000.0,206650000000.0,672970000000.0,2440633358.0
JTEKTINDIA,2025,23806911000.0,752631000.0,8798783000.0,277396890.0
JTEKTINDIA,2024,22280695000.0,1068643000.0,8216807000.0,277396890.0
JTEKTINDIA,2023,20251288000.0,871167000.0,7337190000.0,277396890.0
JTEKTINDIA,2022,15745386000.0,369053000.0,6318310000.0,277396890.0
JTLIND,2025,19163111000.0,988252000.0,12183067000.0,393081630.0
JTLIND,2024,20407481000.0,1130114000.0,7747581000.0,393081630.0
JTLIND,2023,15499188000.0,901278000.0,4071125000.0,393081630.0
JTLIND,2022,13539182000.0,610627000.0,1976726000.0,393081630.0
JUBLCPL,2025,15561590000.0,883060000.0,3255100000.0,15152493.0
JUBLCPL,2024,12508730000.0,306780000.0,2352720000.0,15152493.0
JUBLFOOD,2025,77061210000.0,2257170000.0,21027480000.0,657679950.0
JUBLFOOD,2024,55881490000.0,4000230000.0,21706420000.0,657679950.0
JUBLFOOD,2023,51382680000.0,3532010000.0,20377900000.0,657679950.0
JUBLFOOD,2022,43787250000.0,4203920000.0,19449690000.0,657679950.0
JUBLINGREA,2025,41236730000.0,2511820000.0,29270760000.0,158010885.0
JUBLINGREA,2024,41004450000.0,1828880000.0,27374740000.0,158010885.0
JUBLINGREA,2023,47404830000.0,3074970000.0,26662320000.0,158010885.0
JUBLINGREA,2022,49144320000.0,4767110000.0,24331220000.0,158010885.0
JUBLPHARMA,2025,71921000000.0,8394000000.0,62549000000.0,158369748.0
JUBLPHARMA,2024,66448000000.0,771000000.0,54339000000.0,158369748.0
JUBLPHARMA,2023,62193000000.0,-610000000.0,53993000000.0,158369748.0
JUBLPHARMA,2022,60591650000.0,4139360000.0,53185630000.0,158369748.0
JUNIPER,2025,9442725000.0,712856000.0,27266988000.0,222502384.0
JUNIPER,2024,8176628000.0,237957000.0,26552662000.0,222502384.0
JUNIPER,2023,6646127000.0,-14976000.0,3545070000.0,222502384.0
JUNIPER,2022,3010550000.0,-1880310000.0,3563670000.0,222502384.0
JUSTDIAL,2025,11419300000.0,5842000000.0,46065000000.0,85044657.0
JUSTDIAL,2024,10429100000.0,3628500000.0,40235800000.0,85044657.0
JUSTDIAL,2023,8447600000.0,1627200000.0,36670900000.0,85044657.0
JUSTDIAL,2022,6469500000.0,708300000.0,34861900000.0,85044657.0
JWL,2025,39336925000.0,3822590000.0,27543044000.0,427370389.0
JWL,2024,36237757000.0,3315582000.0,16161557000.0,427370389.0
JWL,2023,20506957000.0,1207873000.0,8033836000.0,427370389.0
JWL,2022,11652945000.0,496758000.0,6826930000.0,427370389.0
JYOTHYLAB,2025,28450700000.0,3704300000.0,20495100000.0,367214511.0
JYOTHYLAB,2024,27549700000.0,3694500000.0,18083100000.0,367214511.0
JYOTHYLAB,2023,24841800000.0,2397300000.0,15489900000.0,367214511.0
JYOTHYLAB,2022,21950990000.0,1619735000.0,14435654000.0,367214511.0
JYOTICNC,2025,18145600000.0,3160100000.0,16861500000.0,227423096.0
JYOTICNC,2024,13338600000.0,1508600000.0,13646300000.0,227423096.0
JYOTICNC,2023,9258820000.0,-54640000.0,820440000.0,227423096.0
JYOTICNC,2022,7453650000.0,-483000000.0,411540000.0,227423096.0
JYOTISTRUC,2025,4931400000.0,356100000.0,5623700000.0,1193659937.0
JYOTISTRUC,2024,4377700000.0,288600000.0,-255500000.0,1193659937.0
JYOTISTRUC,2023,2278331000.0,-40723000.0,253538000.0,1193659937.0
JYOTISTRUC,2022,43887000.0,-425274000.0,1518773000.0,1193659937.0
KABRAEXTRU,2025,4718540000.0,322020000.0,4623815000.0,34972836.0
KABRAEXTRU,2024,6015063000.0,338170000.0,4518778000.0,34972836.0
KABRAEXTRU,2023,6625989000.0,374981000.0,3834926000.0,34972836.0
KABRAEXTRU,2022,3989949000.0,302737000.0,3289194000.0,34972836.0
KAJARIACER,2025,46282600000.0,3426400000.0,27443400000.0,159272290.0
KAJARIACER,2024,44642500000.0,4334500000.0,26165400000.0,159272290.0
KAJARIACER,2023,43715100000.0,3445000000.0,23267800000.0,159272290.0
KAJARIACER,2022,36966500000.0,3769800000.0,21223800000.0,159272290.0
KAKATCEM,2025,892229000.0,-133053000.0,2090301000.0,7773858.0
KAKATCEM,2024,1559525000.0,-13445000.0,2252459000.0,7773858.0
KAKATCEM,2023,1541505000.0,-44647000.0,2287792000.0,7773858.0
KAKATCEM,2022,1544031000.0,193621000.0,2357054000.0,7773858.0
KALAMANDIR,2025,14620100000.0,853900000.0,11317700000.0,147349967.0
KALAMANDIR,2024,13735500000.0,1008700000.0,10629400000.0,147349967.0
KALAMANDIR,2023,13514700000.0,975900000.0,3973300000.0,147349967.0
KALAMANDIR,2022,11361190000.0,544100000.0,3160410000.0,147349967.0
KALPATARU,2024,16725740000.0,-1034450000.0,10188640000.0,205913993.0
KALPATARU,2023,34267900000.0,-2033760000.0,12152320000.0,205913993.0
KALPATARU,2022,8209940000.0,-1245560000.0,14249960000.0,205913993.0
KALYANI,2025,3862423587.84,23325379.31,199430297.76,1000000.0
KALYANI,2024,2769491041.56,23633244.76,175367434.45,1000000.0
KALYANI,2023,3300175000.0,31528000.0,153333000.0,1000000.0
KALYANI,2022,2286331286.63,24878445.67,121669358.78,1000000.0
KALYANIFRG,2025,2358291000.0,83148000.0,896872000.0,3638000.0
KALYANIFRG,2024,2360099000.0,45501000.0,820072000.0,3638000.0
KALYANIFRG,2023,2648123000.0,-1837000.0,777021000.0,3638000.0
KALYANIFRG,2022,2458617000.0,31326000.0,1029384000.0,3638000.0
KALYANKJIL,2025,249455110000.0,7148000000.0,48035780000.0,1032740207.0
KALYANKJIL,2024,184725650000.0,5973460000.0,41890570000.0,1032740207.0
KALYANKJIL,2023,140250100000.0,4331050000.0,36347110000.0,1032740207.0
KALYANKJIL,2022,107808270000.0,2242090000.0,31370270000.0,1032740207.0
KAMATHOTEL,2025,3218682000.0,465842000.0,2784590000.0,29480072.0
KAMATHOTEL,2024,2875122000.0,448472000.0,2056321000.0,29480072.0
KAMATHOTEL,2023,2790561000.0,3128827000.0,1540889000.0,29480072.0
KAMATHOTEL,2022,1337088000.0,-226718000.0,-1811671000.0,29480072.0
KAMDHENU,2025,7474887000.0,608674000.0,3163463000.0,281883000.0
KAMDHENU,2024,7247069000.0,501335000.0,2373876000.0,281883000.0
KAMDHENU,2023,7320826000.0,410238000.0,1666775000.0,281883000.0
KAMDHENU,2022,5995899000.0,394550000.0,2181040000.0,281883000.0
KAMOPAINTS,2025,2661048000.0,66615000.0,1658179000.0,329000000.0
KAMOPAINTS,2024,2917090000.0,138549000.0,1593509000.0,329000000.0
KAMOPAINTS,2023,2595036000.0,-112685000.0,804836000.0,329000000.0
KAMOPAINTS,2022,0.0,-69000.0,-48000.0,329000000.0
KANANIIND,2025,1684713000.0,7787000.0,648482000.0,197868000.0
KANANIIND,2024,2228139000.0,6173000.0,632586000.0,197868000.0
KANANIIND,2023,2704970000.0,21730000.0,626639000.0,197868000.0
KANANIIND,2022,2907252000.0,18053000.0,588029000.0,197868000.0
KANORICHEM,2025,15146310000.0,-844950000.0,5208220000.0,43693333.0
KANORICHEM,2024,14537610000.0,-348270000.0,6012740000.0,43693333.0
KANORICHEM,2023,15689950000.0,-87660000.0,6054210000.0,43693333.0
KANORICHEM,2022,13603650000.0,68260000.0,5990170000.0,43693333.0
KANPRPLA,2025,6262402000.0,111053000.0,2055599000.0,24478958.0
KANPRPLA,2024,4946829000.0,8070000.0,1799938000.0,24478958.0
KANPRPLA,2023,4744195000.0,36067000.0,1800296000.0,24478958.0
KANPRPLA,2022,6227908000.0,261985000.0,1789979000.0,24478958.0
KANSAINER,2025,77870400000.0,11429500000.0,64231600000.0,808658273.0
KANSAINER,2024,77684600000.0,11854400000.0,55825600000.0,808658273.0
KANSAINER,2023,75052200000.0,4735800000.0,45337000000.0,808658273.0
KANSAINER,2022,62823800000.0,3588600000.0,41322200000.0,808658273.0
KAPSTON,2025,6885141000.0,178365000.0,888783000.0,30432183.0
KAPSTON,2024,5191540000.0,125707000.0,715759000.0,30432183.0
KAPSTON,2023,3968518000.0,50703000.0,586624000.0,30432183.0
KAPSTON,2022,2705119000.0,24734000.0,535440000.0,30432183.0
KARMAENG,2025,87027000.0,15596000.0,399793900.0,11569918.0
KARMAENG,2024,123519000.0,1241000.0,384424900.0,11569918.0
KARMAENG,2023,128080000.0,58903000.0,384732000.0,11569918.0
KARMAENG,2022,275348000.0,-21262000.0,302132000.0,11569918.0
KARURVYSYA,2025,55336055000.0,19416367000.0,119295432000.0,966395347.0
KARURVYSYA,2024,49708478000.0,16048078000.0,100400732000.0,966395347.0
KARURVYSYA,2023,41959304000.0,11060918000.0,85840536000.0,966395347.0
KARURVYSYA,2022,34844300000.0,6732700000.0,75961993000.0,966395347.0
KAUSHALYA,2025,1319000.0,53315000.0,772421000.0,346306.0
KAUSHALYA,2024,1443000.0,151037000.0,719509000.0,346306.0
KAUSHALYA,2023,1244000.0,154585000.0,559839000.0,346306.0
KAUSHALYA,2022,1375000.0,4277000.0,400414000.0,346306.0
KAVDEFENCE,2025,171200000.0,64069000.0,868369000.0,60124260.0
KAVDEFENCE,2024,15857000.0,-13349800.0,470344000.0,60124260.0
KAVDEFENCE,2023,28242000.0,314876000.0,522516000.0,60124260.0
KAVDEFENCE,2022,56082000.0,-180910000.0,123742000.0,60124260.0
KAYA,2025,2164053000.0,-333677000.0,-1394502000.0,15187609.0
KAYA,2024,2040155000.0,-932877000.0,-2267786000.0,15187609.0
KAYA,2023,3765480000.0,-1164675000.0,-1037435000.0,15187609.0
KAYA,2022,3239230000.0,-688374000.0,-15541000.0,15187609.0
KAYNES,2025,27217520000.0,2934330000.0,28402600000.0,67034654.0
KAYNES,2024,18046190000.0,1832890000.0,24868890000.0,67034654.0
KAYNES,2023,11261140000.0,951960000.0,9590420000.0,67034654.0
KAYNES,2022,7062490000.0,414480000.0,2025850000.0,67034654.0
KCP,2025,25198600000.0,1470900000.0,15326100000.0,128921160.0
KCP,2024,28403200000.0,1885500000.0,14102900000.0,128921160.0
KCP,2023,22462000000.0,417400000.0,12245900000.0,128921160.0
KCP,2022,21029649000.0,1881106000.0,11770673000.0,128921160.0
KCPSUGIND,2025,3103485000.0,143873000.0,4502790000.0,113385050.0
KCPSUGIND,2024,3454967000.0,661595000.0,4386789000.0,113385050.0
KCPSUGIND,2023,2891570000.0,581740000.0,3728481000.0,113385050.0
KCPSUGIND,2022,3192588000.0,35774000.0,3152763000.0,113385050.0
KDDL,2025,16286197000.0,946086000.0,9150026000.0,12299280.0
KDDL,2024,13777097000.0,1026791000.0,7339552000.0,12299280.0
KDDL,2023,11079869000.0,535892000.0,4562874000.0,12299280.0
KDDL,2022,8068636000.0,319533000.0,2525011000.0,12299280.0
KEC,2025,215365900000.0,5707400000.0,53474500000.0,266200000.0
KEC,2024,195953400000.0,3467800000.0,40957000000.0,266200000.0
KEC,2023,169968000000.0,1760300000.0,37714300000.0,266200000.0
KEC,2022,135137900000.0,3320800000.0,36199300000.0,266200000.0
KECL,2025,5438239000.0,37306000.0,1147528000.0,66414071.0
KECL,2024,5573508000.0,140787000.0,823482000.0,66414071.0
KECL,2023,4735479000.0,310743000.0,918342000.0,66414071.0
KECL,2022,3346706000.0,673891000.0,759769000.0,66414071.0
KEEPLEARN,2025,99760000.0,3288000.0,71471000.0,155712083.0
KEEPLEARN,2024,63166000.0,3215000.0,2391000.0,155712083.0
KEEPLEARN,2023,57473000.0,623000.0,476000.0,155712083.0
KEEPLEARN,2022,48206000.0,12740000.0,-4504000.0,155712083.0
KEI,2025,96080250000.0,6964140000.0,57857500000.0,95600595.0
KEI,2024,80379490000.0,5808590000.0,31482640000.0,95600595.0
KEI,2023,68532490000.0,4773460000.0,25891840000.0,95600595.0
KEI,2022,56812460000.0,3760210000.0,21355330000.0,95600595.0
KELLTONTEC,2025,10978212182.0,797237265.0,5352983024.0,531404670.0
KELLTONTEC,2024,9828943631.0,640109601.0,4433796409.0,531404670.0
KELLTONTEC,2023,9173258067.0,-1268088401.0,3730222312.0,531404670.0
KELLTONTEC,2022,8426712473.0,704451151.0,4786772578.0,531404670.0
KERNEX,2025,1897739000.0,502369000.0,1579105000.0,16802422.0
KERNEX,2024,195980000.0,-264120000.0,1066121000.0,16802422.0
KERNEX,2023,40396000.0,-198153000.0,821447000.0,16802422.0
KERNEX,2022,66515000.0,-171985000.0,482326000.0,16802422.0
KESORAMIND,2025,2575600000.0,-1104700000.0,4515400000.0,310663663.0
KESORAMIND,2024,2463200000.0,-799500000.0,948200000.0,310663663.0
KESORAMIND,2023,37617300000.0,-1942700000.0,4731800000.0,310663663.0
KESORAMIND,2022,35994300000.0,-773400000.0,5106000000.0,310663663.0
KEYFINSERV,2025,227173000.0,145699000.0,1383869000.0,5566637.0
KEYFINSERV,2024,338725000.0,267853000.0,1242835000.0,5566637.0
KEYFINSERV,2023,146258000.0,-16301000.0,981174000.0,5566637.0
KEYFINSERV,2022,174468000.0,160832000.0,1011491000.0,5566637.0
KFINTECH,2025,10663100000.0,3326250000.0,14078300000.0,172524054.0
KFINTECH,2024,8106160000.0,2460480000.0,11409900000.0,172524054.0
KFINTECH,2023,6934190000.0,1957360000.0,8702220000.0,172524054.0
KFINTECH,2022,6165230000.0,1485490000.0,6443430000.0,172524054.0
KHADIM,2025,4136330000.0,192620000.0,2513490000.0,18378382.0
KHADIM,2024,4220550000.0,232900000.0,2396070000.0,18378382.0
KHADIM,2023,6494380000.0,174780000.0,2252220000.0,18378382.0
KHADIM,2022,5816650000.0,64380000.0,2075340000.0,18378382.0
KHAICHEM,2025,7193017000.0,13991000.0,2226384000.0,96989200.0
KHAICHEM,2024,5346994000.0,-704899000.0,2204891000.0,96989200.0
KHAICHEM,2023,8864836000.0,373578000.0,2937599000.0,96989200.0
KHAICHEM,2022,8237779000.0,801686000.0,2522555000.0,96989200.0
KHAITANLTD,2025,776086822.0,69792760.0,273850130.0,4750000.0
KHAITANLTD,2024,583699118.0,13399920.0,202446956.0,4750000.0
KHAITANLTD,2023,594556256.0,6787299.0,186319584.0,4750000.0
KHAITANLTD,2022,522609627.0,-32854554.0,174865036.0,4750000.0
KHANDSE,2025,95571620.0,-8004130.0,288894530.0,15253805.0
KHANDSE,2024,85271000.0,1738990.0,296812930.0,15253805.0
KHANDSE,2023,62766970.0,4432240.0,294923670.0,15253805.0
KHANDSE,2022,61108380.0,1189630.0,201017770.0,15253805.0
KICL,2025,599800000.0,715440000.0,87158620000.0,4365306.0
KICL,2024,536320000.0,700530000.0,83044920000.0,4365306.0
KICL,2023,471760000.0,580820000.0,58512600000.0,4365306.0
KICL,2022,273350000.0,571740000.0,53508310000.0,4365306.0
KILITCH,2025,1972398000.0,267006000.0,2023291000.0,34961564.0
KILITCH,2024,1536062000.0,146014000.0,1762912000.0,34961564.0
KILITCH,2023,1388582000.0,104481000.0,1515972000.0,34961564.0
KILITCH,2022,1129584000.0,73672000.0,1390864000.0,34961564.0
KIMS,2025,30035000000.0,3845000000.0,21378000000.0,400138935.0
KIMS,2024,24740000000.0,3100000000.0,18282000000.0,400138935.0
KIMS,2023,21676640000.0,3363220000.0,16695380000.0,400138935.0
KIMS,2022,16508250000.0,3326850000.0,13873090000.0,400138935.0
KINGFA,2025,17432670000.0,1528552000.0,7286089000.0,13551381.0
KINGFA,2024,14877156000.0,1225225000.0,5885759000.0,13551381.0
KINGFA,2023,14014174000.0,814103000.0,4659923000.0,13551381.0
KINGFA,2022,10477130000.0,306334000.0,3845874000.0,13551381.0
KIOCL,2025,5904563000.0,-2045800000.0,17115036000.0,607751096.0
KIOCL,2024,18540708000.0,-833052000.0,19185034000.0,607751096.0
KIOCL,2023,15432035000.0,-976670000.0,20020367000.0,607751096.0
KIOCL,2022,30062060000.0,3134065000.0,21436385000.0,607751096.0
KIRIINDUS,2025,7289878000.0,2647360000.0,32466330000.0,60022554.0
KIRIINDUS,2024,6943367000.0,1662295000.0,27837218000.0,60022554.0
KIRIINDUS,2023,9161503000.0,1066591000.0,26792863000.0,60022554.0
KIRIINDUS,2022,14733834000.0,3887734000.0,25726406000.0,60022554.0
KIRLOSBROS,2025,44227602000.0,4152277000.0,20928540000.0,79408926.0
KIRLOSBROS,2024,39381997000.0,3481345000.0,17189483000.0,79408926.0
KIRLOSBROS,2023,36721506000.0,2349390000.0,14038781000.0,79408926.0
KIRLOSBROS,2022,29942675000.0,943357000.0,11774242000.0,79408926.0
KIRLOSENG,2025,62947900000.0,4891500000.0,30865000000.0,145359674.0
KIRLOSENG,2024,58411900000.0,4418700000.0,26762100000.0,145359674.0
KIRLOSENG,2023,49683400000.0,3324000000.0,23035900000.0,145359674.0
KIRLOSENG,2022,39787100000.0,1745200000.0,20816700000.0,145359674.0
KIRLOSIND,2025,65005700000.0,1484400000.0,62948400000.0,10509372.0
KIRLOSIND,2024,62384500000.0,2004100000.0,49914800000.0,10509372.0
KIRLOSIND,2023,64048200000.0,2175900000.0,32533100000.0,10509372.0
KIRLOSIND,2022,37249700000.0,1936000000.0,23285200000.0,10509372.0
KIRLPNU,2025,16279910000.0,2111880000.0,10962420000.0,64958190.0
KIRLPNU,2024,13115230000.0,1332880000.0,9246350000.0,64958190.0
KIRLPNU,2023,12293160000.0,1085810000.0,7951720000.0,64958190.0
KIRLPNU,2022,10151760000.0,849240000.0,6584620000.0,64958190.0
KITEX,2025,9095843000.0,1387327000.0,10329902000.0,199500000.0
KITEX,2024,5766527000.0,563311000.0,9045867000.0,199500000.0
KITEX,2023,5283587000.0,575540000.0,8583289000.0,199500000.0
KITEX,2022,7463041000.0,1251214000.0,8121503000.0,199500000.0
KKCL,2025,9976173000.0,1444770000.0,8199309000.0,61625185.0
KKCL,2024,8551671000.0,1540757000.0,6757377000.0,61625185.0
KKCL,2023,7742404000.0,1190209000.0,5470060000.0,61625185.0
KKCL,2022,6051238000.0,816276000.0,4780415000.0,61625185.0
KMEW,2025,2007067000.0,498081000.0,2174514000.0,24444108.0
KMEW,2024,1635831000.0,306658000.0,1676244000.0,24444108.0
KMEW,2023,2015296000.0,470459000.0,1340017000.0,24444108.0
KMEW,2022,611063000.0,203578000.0,473647000.0,24444108.0
KMSUGAR,2025,6564684000.0,355522000.0,3385938000.0,92000170.0
KMSUGAR,2024,6571593000.0,280929000.0,3032134000.0,92000170.0
KMSUGAR,2023,5667350000.0,232149000.0,2752643000.0,92000170.0
KMSUGAR,2022,5452660000.0,414694000.0,2523090000.0,92000170.0
KNAGRI,2025,17248500000.0,370500000.0,3514600000.0,24998910.0
KNAGRI,2024,16996700000.0,310300000.0,3136300000.0,24998910.0
KNAGRI,2023,22361500000.0,270900000.0,2822200000.0,24998910.0
KNAGRI,2022,18810200000.0,471900000.0,2548200000.0,24998910.0
KNRCON,2025,47531654000.0,10018741000.0,45411785000.0,281234600.0
KNRCON,2024,44294864000.0,7773988000.0,35541476000.0,281234600.0
KNRCON,2023,37778437000.0,4580142000.0,27791999000.0,281234600.0
KNRCON,2022,33093298000.0,3818447000.0,23277084000.0,281234600.0
KOHINOOR,2025,842579000.0,3647540000.0,-1635374000.0,37071530.0
KOHINOOR,2024,943244000.0,-45512000.0,-5221677000.0,37071530.0
KOHINOOR,2023,763734000.0,-41360000.0,-5174612000.0,37071530.0
KOHINOOR,2022,957799000.0,-63186000.0,-5133809000.0,37071530.0
KOKUYOCMLN,2025,7599760000.0,58330000.0,3024495000.0,100303806.0
KOKUYOCMLN,2024,8138117000.0,438320000.0,2963271000.0,100303806.0
KOKUYOCMLN,2023,7733228000.0,244473000.0,2625760000.0,100303806.0
KOKUYOCMLN,2022,5065037000.0,-47285000.0,2394005000.0,100303806.0
KOLTEPATIL,2025,17173800000.0,1065600000.0,8301200000.0,88680094.0
KOLTEPATIL,2024,13714800000.0,-693500000.0,7528800000.0,88680094.0
KOLTEPATIL,2023,14881700000.0,1040600000.0,8863500000.0,88680094.0
KOLTEPATIL,2022,11174800000.0,794100000.0,7787200000.0,88680094.0
KOPRAN,2025,6296044000.0,385519000.0,5183479000.0,48285605.0
KOPRAN,2024,6145918000.0,509562000.0,4912450000.0,48285605.0
KOPRAN,2023,5481790000.0,272330000.0,4392458000.0,48285605.0
KOPRAN,2022,4742772000.0,610312000.0,4261689000.0,48285605.0
KOTAKBANK,2025,762853099000.0,221259890000.0,1574893498000.0,9945492975.0
KOTAKBANK,2024,696695998000.0,182132075000.0,1299716900000.0,9945492975.0
KOTAKBANK,2023,518572514000.0,149250096000.0,1118143983000.0,9945492975.0
KOTAKBANK,2022,459723509000.0,120893915000.0,966653360000.0,9945492975.0
KOTARISUG,2025,3092307000.0,104252000.0,2893027000.0,82888580.0
KOTARISUG,2024,5027288000.0,294924000.0,2784835000.0,82888580.0
KOTARISUG,2023,6050951000.0,419233000.0,2575601000.0,82888580.0
KOTARISUG,2022,4194123000.0,340322000.0,2200084000.0,82888580.0
KOTHARIPET,2025,5735826000.0,658178000.0,3061550000.0,58846400.0
KOTHARIPET,2024,5921631000.0,637841000.0,2465441000.0,58846400.0
